cid,cid,cmpdname,predicted_proba,predicted_proba2,min_energy
87890834,87890834,N-(2-methoxyethyl)-4-[[4-[2-(2-methyl-1-oxopropan-2-yl)-1H-imidazol-5-yl]pyrimidin-2-yl]amino]benzenesulfonamide,0.5467155795024649,0.5467155795024649,-10.025
90654066,90654066,(3S)-3-[[5-bromo-2-[4-(ethylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.5190227804981904,0.5190227804981904,-10.025
44563837,44563837,N-(5-cyclopropyl-1H-pyrazol-3-yl)-2-(4-(thiophen-2-ylmethyl)phenyl)acetamide,0.6559827589563179,0.6559827589563179,-10.025
68975405,68975405,6-{[4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}-2-methylnicotinic acid,0.5821696012952843,0.5821696012952843,-10.024
18366149,18366149,5-[(3Z)-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2-oxo-1H-indol-4-yl]pent-4-ynoic acid,0.5247053403462971,0.5247053403462971,-10.024
22344664,22344664,"4-[[5-Amino-1-(3-amino-2,6-difluorobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.8081967213114754,0.8081967213114754,-10.023
143435132,143435132,5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)-N-(4-piperazin-1-ylsulfinylphenyl)pyrimidin-2-amine,0.8360655737704918,0.8360655737704918,-10.023
11855918,11855918,6-{[5-Fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}-N-methylnicotinamide,0.623356826803288,0.623356826803288,-10.023
21068044,21068044,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-cyanobenzenesulfonamide",0.5042618652418016,0.5042618652418016,-10.022
141204382,141204382,4-[[3-(4-Bromophenyl)-1-(4-hydroxyphenyl)-3-oxopropyl]amino]benzenesulfonamide,0.5083113607703772,0.5083113607703772,-10.021
143440902,143440902,"2-[3-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]piperidine-1-carboxamide",0.502939915802797,0.502939915802797,-10.02
58727618,58727618,(3R)-3-[[5-bromo-2-[4-[[dimethyl(oxo)-lambda6-sulfanylidene]amino]anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.5014218391267572,0.5014218391267572,-10.012
11327571,11327571,"[(2S)-1-[3-bromo-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]pyrrolidin-2-yl]methanol",0.624463190958141,0.624463190958141,-10.008
90991019,90991019,Azetidin-3-yl [4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanesulfonate,0.7213114754098361,0.7213114754098361,-10.008
58646497,58646497,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-(trifluoromethyl)benzenesulfonamide",0.5970387062987002,0.5970387062987002,-10.007
66851787,66851787,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[(5-methylpyrazin-2-yl)methyl]benzenesulfonamide,0.5290611028315947,0.5290611028315947,-10.006
70024414,70024414,"N-[4-[ethyl-[[5-(1,3-oxazol-5-yl)-2-oxo-1H-indol-3-ylidene]methyl]amino]phenyl]methanesulfonamide",0.5249554430933167,0.5249554430933167,-10.003
6539616,6539616,Anilinopyrazole deriv. 1c,0.5729508196721312,0.5729508196721312,-10.002
68688719,68688719,(3-Chloro-4-morpholin-4-yl-phenyl)-[4-(3-isopropyl-2-methyl-3H-imidazol-4-yl)-pyrimidin-2-yl]-amine,0.7540983606557377,0.7540983606557377,-10.001
10308659,10308659,"N-(4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-yl)-3H-benzimidazol-5-amine",0.5544538963056838,0.5544538963056838,-10.001
10203806,10203806,"4-[[5-Amino-1-(5-bromothiophene-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.6607362951625246,0.6607362951625246,-10.0
19689586,19689586,3-[[4-[2-(3-Methylanilino)pyrimidin-4-yl]pyridin-2-yl]amino]propan-1-ol,0.6400998615164236,0.6400998615164236,-9.998
9858586,9858586,5-(2-Amino-ethylsulfanyl)-6-fluoro-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,0.7090163934426229,0.7090163934426229,-9.996
44450679,44450679,"4-[[5-Amino-1-[(2,6-difluorophenyl)-hydroxymethyl]-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.6103825136612022,0.6103825136612022,-9.995
68973935,68973935,5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)-N-(5-methylsulfonylpyridin-2-yl)pyrimidin-2-amine,0.5579854444920149,0.5579854444920149,-9.995
69833493,69833493,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2,5-thiadiazol-3-yloxy)propyl]benzenesulfonamide",0.819672131147541,0.819672131147541,-9.993
69833386,69833386,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(oxolan-2-ylmethyl)benzenesulfonamide,0.5618479880774963,0.5618479880774963,-9.992
24856651,24856651,"1-[5-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methoxyphenyl]-3-[dimethyl(oxo)-lambda6-sulfanylidene]urea",0.6561356571989299,0.6561356571989299,-9.988
21067849,21067849,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-3-phenylpropanamide",0.5291694239995184,0.5291694239995184,-9.988
23645071,23645071,"(3Z)-5-fluoro-4-[(3R)-3-hydroxybut-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",0.623065996084002,0.623065996084002,-9.987
23645072,23645072,"(3Z)-5-fluoro-4-[(3S)-3-hydroxybut-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",0.623065996084002,0.623065996084002,-9.987
69948536,69948536,(3Z)-5-fluoro-4-(3-hydroxybut-1-ynyl)-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,0.623065996084002,0.623065996084002,-9.987
53762893,53762893,5-fluoro-4-[(3R)-3-hydroxybut-1-ynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,0.623065996084002,0.623065996084002,-9.987
53762892,53762892,5-fluoro-4-[(3S)-3-hydroxybut-1-ynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,0.623065996084002,0.623065996084002,-9.987
21948228,21948228,3-[[4-[2-(3-Chloroanilino)pyrimidin-4-yl]pyridin-2-yl]amino]propanoic acid,0.5964553737618996,0.5964553737618996,-9.983
57490534,57490534,"1-N-(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)-4-N,4-N-dimethylbenzene-1,4-diamine",0.5044278229245752,0.5044278229245752,-9.979
21067516,21067516,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]furan-3-carboxamide",0.5291694239995184,0.5291694239995184,-9.979
59669244,59669244,"3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]pyridin-1-ium-1-carbonitrile",0.6428423018963049,0.6428423018963049,-9.979
25032016,25032016,"2-[(2S)-1-[3-ethyl-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethyl (2S)-2-aminopropanoate",0.7164463093958413,0.7164463093958413,-9.975
25032015,25032015,"2-[(2S)-1-[3-ethyl-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethyl (2R)-2-aminopropanoate",0.7164463093958413,0.7164463093958413,-9.975
44562736,44562736,(4-(4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)phenyl)((S)-3-(methyl(propyl)amino)pyrrolidin-1-yl)methanone,0.8524590163934426,0.8524590163934426,-9.972
45381304,45381304,"(2R,3R)-3-[2-[4-(difluoromethylsulfonyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-ol",0.7454392601933585,0.7454392601933585,-9.971
75114323,75114323,3-[2-[4-(Difluoromethylsulfonyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-ol,0.7454392601933585,0.7454392601933585,-9.971
89153373,89153373,"N-(3-nitrosophenyl)-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",0.5021897588387854,0.5021897588387854,-9.968
23645079,23645079,"(Z)-4-[(3R,4R)-3-Amino-4-hydroxy-1-pentynyl]-1,3-dihydro-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",0.721426651821707,0.721426651821707,-9.965
54527486,54527486,"4-[(3R,4R)-3-amino-4-hydroxypent-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",0.721426651821707,0.721426651821707,-9.965
15907933,15907933,"(Z)-1,3-Dihydro-5-fluoro-4-[(3R,4R)-4-hydroxy-3-methylamino-1-pentynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",0.6722463239528546,0.6722463239528546,-9.964
54378923,54378923,"5-fluoro-4-[(3R,4R)-4-hydroxy-3-(methylamino)pent-1-ynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",0.6722463239528546,0.6722463239528546,-9.964
69664900,69664900,"4-[[5-Amino-1-(3-bromobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.6394248197526886,0.6394248197526886,-9.961
59673989,59673989,"(RS)-S-[3-({5-bromo-4-[(R)-(2-hydroxy-1,2-dimethylpropyl)amino]pyrimidin-2-yl}amino)phenyl]-S-methyl sulfoximide",0.5017199017199018,0.5017199017199018,-9.96
67037125,67037125,[(2S)-1-(4-{[4-(1-Isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}benzoyl)pyrrolidin-2-yl]methanol,0.7786885245901639,0.7786885245901639,-9.959
67037190,67037190,[(2R)-2-(hydroxymethyl)pyrrolidin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,0.7786885245901639,0.7786885245901639,-9.959
23645080,23645080,"(3Z)-4-[(3R,4R)-3-(ethylamino)-4-hydroxypent-1-yn-1-yl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",0.6394594387069529,0.6394594387069529,-9.959
21948234,21948234,4-[2-(butylamino)pyridin-4-yl]-N-(3-chlorophenyl)pyrimidin-2-amine,0.5800619311389489,0.5800619311389489,-9.957
155266735,155266735,(3Z)-5-fluoro-4-[3-(hydroxymethyl)-4-methyliminobut-1-ynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,0.5902791108381005,0.5902791108381005,-9.956
58646511,58646511,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-hydroxy-6-(trifluoromethyl)benzenesulfonamide",0.5970387062987002,0.5970387062987002,-9.956
57490528,57490528,"N-(4-fluorophenyl)-4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-amine",0.6233244527205432,0.6233244527205432,-9.951
69663991,69663991,"4-[[5-Amino-1-(4-hydroxybenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.7262295081967213,0.7262295081967213,-9.95
23645081,23645081,"N-[(3R,4R)-1-[(3Z)-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2-oxo-2,3-dihydro-1H-indol-4-yl]-4-hydroxypent-1-yn-3-yl]methanesulfonamide",0.721426651821707,0.721426651821707,-9.949
59674041,59674041,(3R)-3-[[5-bromo-2-[3-methoxy-4-(methylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.9672131147540983,0.9672131147540983,-9.948
17933133,17933133,"N-(2-methoxyethyl)-4-[[4-[2-methyl-3-(2,2,2-trifluoroethyl)imidazol-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide",0.7093889716840537,0.7093889716840537,-9.947
89107868,89107868,5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-N-hydroxythiophene-2-carboxamide,0.6559706778795759,0.6559706778795759,-9.944
123663133,123663133,3-[[2-[4-(Amino-methylidene-oxo-lambda6-sulfanyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]butan-2-ol,0.5967470873285905,0.5967470873285905,-9.94
91437758,91437758,"3-[[2-[4-(Amino-methylidene-oxo-lambda6-sulfanyl)anilino]-5-(1,1-difluoroethyl)pyrimidin-4-yl]amino]butan-2-ol",0.5475667594597381,0.5475667594597381,-9.94
90862403,90862403,"(2R,3R)-3-[[2-[4-(amino-methylidene-oxo-lambda6-sulfanyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]amino]butan-2-ol",0.5967470873285905,0.5967470873285905,-9.94
11429904,11429904,"4-[[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",0.5620271513848509,0.5620271513848509,-9.939
68441608,68441608,4-[[5-Chloro-4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]-2-fluoro-N-[(2S)-2-hydroxypropyl]benzamide,0.7868852459016393,0.7868852459016393,-9.939
68444280,68444280,4-[[5-chloro-4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]-2-fluoro-N-[(2R)-2-hydroxypropyl]benzamide,0.7868852459016393,0.7868852459016393,-9.939
77500436,77500436,4-[[5-chloro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-2-fluoro-N-(2-hydroxypropyl)benzamide,0.7868852459016393,0.7868852459016393,-9.939
19689579,19689579,N-[3-carboxy-phenyl]-4-(2-(3-hydroxy-propyl-amino)-4-pyridyl)-2-pyrimidineamine,0.6564933041393745,0.6564933041393745,-9.939
9909749,9909749,"3-bromo-5-(2-chlorophenyl)-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",0.8203328441409455,0.8203328441409455,-9.935
23581845,23581845,"2-[(2S)-1-[3-bromo-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethyl 2-aminoacetate",0.6380735191176494,0.6380735191176494,-9.935
141204383,141204383,4-[[3-(4-Bromophenyl)-1-(3-hydroxyphenyl)-3-oxopropyl]amino]benzenesulfonamide,0.5411788034738855,0.5411788034738855,-9.935
87276595,87276595,"2-[4-[(4-Imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]phenyl]acetaldehyde",0.5577506822287399,0.5577506822287399,-9.933
70806448,70806448,"2-[(2S)-1-[3-bromo-7-[(1-methoxypyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]pyrrolidin-2-yl]ethanol",0.5509608501532319,0.5509608501532319,-9.933
10193164,10193164,"N-(4-fluorophenyl)-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",0.5202225457240313,0.5202225457240313,-9.931
15604697,15604697,4-[[4-[4-(1-Cyanoethoxy)-3-methylanilino]-5-fluoropyrimidin-2-yl]amino]benzenesulfonamide,0.5053864168618267,0.5053864168618267,-9.931
90796824,90796824,N-[[4-[[5-bromo-4-[[(2R)-3-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]phenyl]-methylidene-lambda4-sulfanyl]methanesulfonamide,0.5208649170101569,0.5208649170101569,-9.93
68976104,68976104,6-{[4-(1-Isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}-N-methylnicotinamide,0.5614754098360656,0.5614754098360656,-9.929
142660399,142660399,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[(4-methyl-1,3-thiazol-2-yl)methyl]benzenesulfonamide",0.5782414307004471,0.5782414307004471,-9.927
45381307,45381307,"(2R,3R)-3-[2-(4-propan-2-ylsulfonylanilino)-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-ol",0.8705758722152165,0.8705758722152165,-9.925
75114325,75114325,3-[2-(4-Propan-2-ylsulfonylanilino)-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-ol,0.8705758722152165,0.8705758722152165,-9.925
153892564,153892564,1-[1-[2-Fluoro-4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]piperazin-2-yl]ethanone,0.7868852459016393,0.7868852459016393,-9.923
19689608,19689608,2-{4-(2-(3-Chloro-phenylamino)-pyrimidin-4-yl]-pyridin-2-ylamino}-ethanol,0.6783755468691273,0.6783755468691273,-9.923
9847339,9847339,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-[(2,6-dimethoxyphenyl)methyl]purine-2,6-diamine",0.5140256370166092,0.5140256370166092,-9.921
69664391,69664391,"4-[[5-Amino-1-(4-nitrobenzoyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",0.6607362951625246,0.6607362951625246,-9.921
17933181,17933181,4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-hydroxy-3-propan-2-yloxypropyl)benzenesulfonamide,0.5864381520119225,0.5864381520119225,-9.92
44444385,44444385,"3-bromo-5-(2-chlorophenyl)-N-((pyridin-3-yloxy)methyl)pyrazolo[1,5-a]pyrimidin-7-amine",0.5209727026880429,0.5209727026880429,-9.92
67037533,67037533,[2-Methoxy-4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-morpholin-4-ylmethanone,0.7377049180327869,0.7377049180327869,-9.915
6539022,6539022,"2-Anilino-4-(imidazo[1,2-a]pyrid-3-yl)pyrimidine",0.7300842179502538,0.7300842179502538,-9.914
89082595,89082595,4-[[5-bromo-4-[[(2R)-3-hydroxy-3-methylbutan-2-yl]amino]pyrimidin-2-yl]amino]benzenesulfonimidic acid,0.6275732833109882,0.6275732833109882,-9.913
71458568,71458568,3-[[4-[2-(3-Hydroxypropylamino)pyridin-4-yl]pyrimidin-2-yl]amino]benzenesulfonamide,0.7214906387171907,0.7214906387171907,-9.912
58646483,58646483,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methoxy-6-(trifluoromethyl)benzenesulfonamide",0.5740878866265692,0.5740878866265692,-9.911
69233298,69233298,3-[[5-[2-(3-Chloroanilino)pyrimidin-4-yl]pyridin-2-yl]amino]propan-1-ol,0.5143605631820125,0.5143605631820125,-9.908
11560976,11560976,"(2R,3R)-3-[[5-bromo-2-[4-[[dimethyl(oxo)-lambda6-sulfanylidene]amino]anilino]pyrimidin-4-yl]amino]butan-2-ol",0.767293672211705,0.767293672211705,-9.907
44578615,44578615,2-{4-[4-(2-Dimethylaminoethylsulphonyl)piperazin-1-yl]anilino}-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidine,0.5163934426229508,0.5163934426229508,-9.906
24856733,24856733,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-N-[dimethyl(oxo)-lambda6-sulfanylidene]benzamide",0.6036766408054871,0.6036766408054871,-9.905
67037173,67037173,(3-Hydroxyazetidin-1-yl)-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,0.8688524590163934,0.8688524590163934,-9.903
21948240,21948240,"N~1~-(4-{2-[(3-Chlorophenyl)amino]pyrimidin-4-Yl}pyridin-2-Yl)ethane-1,2-Diamine",0.563668488515998,0.563668488515998,-9.901
90816943,90816943,"1-[5-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-methoxyphenyl]-3-(methyl-methylidene-oxo-lambda6-sulfanyl)urea",0.6626930342481102,0.6626930342481102,-9.9
68686045,68686045,(R)-1-{4-[5-Fluoro-4-(3-isopropyl-2-methyl-3H-imidazol-4-yl)-pyrimidin-2-ylamino]-phenyl}-pyrrolidine-2-carboxylic acid methylamide,0.5409836065573771,0.5409836065573771,-9.896
9892201,9892201,"4-[[4-[5-(2-hydroxyethylsulfanyl)imidazo[1,2-a]pyridin-3-yl]pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",0.5208643815201193,0.5208643815201193,-9.896
11552773,11552773,2-fluoro-4-(5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)-N-methylbenzamide,0.9836065573770492,0.9836065573770492,-9.895
10152051,10152051,"4-[[4-(3-cyclopentyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(2,2,2-trifluoroethyl)benzenesulfonamide",0.5727769498261301,0.5727769498261301,-9.895
21065411,21065411,"1-[3-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]pyrrolidin-2-one",0.5455628666224691,0.5455628666224691,-9.892
68442299,68442299,4-[[5-Chloro-4-(2-methyl-3-propan-2-yl-imidazol-4-yl)-pyrimidin-2-yl]amino]-N-(2-dimethylaminoethyl)-2-fluoro-benzamide,0.8688524590163934,0.8688524590163934,-9.891
67037406,67037406,N-[4-[[(3S)-3-[cyclopropylmethyl(methyl)amino]pyrrolidin-1-yl]methyl]phenyl]-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-amine,0.5245901639344263,0.5245901639344263,-9.888
91138653,91138653,"1,1,1-trifluoro-N-[[4-[[4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]-5-(trifluoromethyl)pyrimidin-2-yl]amino]phenyl]-methylidene-lambda4-sulfanyl]methanesulfonamide",0.5343528297236504,0.5343528297236504,-9.887
90654056,90654056,(3S)-3-[[5-bromo-2-[4-(2-hydroxyethylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.7163153786104606,0.7163153786104606,-9.886
59674031,59674031,(3R)-3-[[5-bromo-2-[4-(2-hydroxyethylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.7163153786104606,0.7163153786104606,-9.886
69310619,69310619,4-(1-Isopropyl-2-methylimidazol-5-yl)-2-[4-(3-morpholinopropylthio)anilino]pyrimidine,0.7213114754098361,0.7213114754098361,-9.886
123935330,123935330,"N-[4-[(4-ethyl-1,4-diazepan-1-yl)methyl]phenyl]-5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-amine",0.7049180327868853,0.7049180327868853,-9.884
90654061,90654061,(3S)-3-[[5-bromo-2-[4-(methylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]-2-methylbutan-2-ol,0.8065350319448681,0.8065350319448681,-9.882
59674034,59674034,"(RS)-S-[4-({5-bromo-4-[(R)-(2-hydroxy-1,2-dimethylpropyl)amino]pyrimidin-2-yl}amino)phenyl]-S-methyl Sulfoximide",0.8065350319448681,0.8065350319448681,-9.882
21067792,21067792,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-2-cyclopropylacetamide",0.5127759813765674,0.5127759813765674,-9.878
68972766,68972766,6-[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridazine-3-carboxylic acid,0.6235592149838182,0.6235592149838182,-9.872
44578651,44578651,2-[4-(Morpholino)anilino]-4-(1-isopropyl-2-methyl-1h-imidazol-5-yl)pyrimidine,0.9180327868852459,0.9180327868852459,-9.872
24780352,24780352,N-(2-(dimethylamino)ethyl)-2-fluoro-4-(5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)benzamide,0.9836065573770492,0.9836065573770492,-9.871
17933130,17933130,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2-thiazol-3-yloxy)propyl]benzenesulfonamide",0.7540983606557377,0.7540983606557377,-9.87
67037324,67037324,N-[4-[[(3S)-3-[methyl(2-methylpropyl)amino]pyrrolidin-1-yl]methyl]phenyl]-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-amine,0.5245901639344263,0.5245901639344263,-9.868
117795851,117795851,"[(2R,3R)-3-[2-[4-(cyclopropylsulfonimidoyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-yl] N-[2-[[(5Z,8Z,11Z,14Z,17Z)-icosa-5,8,11,14,17-pentaenoyl]amino]ethyl]carbamate",0.6574570869124016,0.6574570869124016,-9.866
21067492,21067492,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-4-methylsulfanylbenzamide",0.5127759813765674,0.5127759813765674,-9.865
24780627,24780627,N-(2-Dimethylamino-2-methyl-propyl)-4-[[4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]benzamide,0.7131147540983607,0.7131147540983607,-9.864
118955781,118955781,2-chloro-4-[[2-[[(2R)-1-hydroxy-3-methylbutan-2-yl]amino]-9-propylpurin-6-yl]amino]benzoic acid,0.5037707559082926,0.5037707559082926,-9.864
58741086,58741086,3-[[4-[2-(3-Chloroanilino)pyridin-4-yl]pyrimidin-2-yl]amino]propan-1-ol,0.5184589238377502,0.5184589238377502,-9.863
58972312,58972312,"3-[2-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-6,6-dimethyl-1,3-oxazinan-2-one",0.5130887147656686,0.5130887147656686,-9.862
68685766,68685766,2-[4-(Piperazin-1-yl)anilino]-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidine,0.8032786885245902,0.8032786885245902,-9.861
11517345,11517345,"4-[[4-(2,4-dimethyl-1,3-thiazol-5-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide",0.5128468235159984,0.5128468235159984,-9.861
58646518,58646518,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluoro-6-methylbenzenesulfonamide",0.5413010013806675,0.5413010013806675,-9.86
19689604,19689604,2-[3-[[4-[2-(3-Chloroanilino)pyrimidin-4-yl]pyridin-2-yl]amino]propylamino]ethanol,0.7275558747379798,0.7275558747379798,-9.859
25032017,25032017,"2-[(2S)-1-[3-ethyl-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethyl 2-aminoacetate",0.7544289305550278,0.7544289305550278,-9.858
