,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
698,21067520,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]naphthalene-2-carboxamide",C1=CC=C2C=C(C=CC2=C1)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dac00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286307b0>,0,0.5127759813765674,-11.778
1271,44235885,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 22",CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4CCC5=C(C4=N3)N(N=C5C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285eac70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228640820>,0,0.6628417086146327,-11.764
2641,137651862,N-[6-[(4-hydroxyphenyl)methyl]-1H-indazol-3-yl]cyclopropanecarboxamide,C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)CC4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228613530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228669070>,0,0.5449372275902552,-11.745
1080,21068360,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e54d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863aff0>,0,0.5290059194134544,-11.745
836,21067729,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=COC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286344a0>,0,0.6457145814295162,-11.736
970,21068237,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e2420>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228637f40>,0,0.6456886580826925,-11.723
1059,21068339,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4ba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a6c0>,0,0.6296385336298559,-11.721
1083,21068363,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5620>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863b140>,0,0.5637214449679384,-11.701
1058,21068338,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclohexanecarboxamide",C1CCC(CC1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a650>,0,0.6296385336298559,-11.696
1709,60094007,"8-[[(2S)-2-(methylamino)propanoyl]amino]-1-(4-sulfamoylphenyl)-4,5-dihydrobenzo[g]indazole-3-carboxamide",CC(C(=O)NC1=CC2=C(CCC3=C2N(N=C3C(=O)N)C4=CC=C(C=C4)S(=O)(=O)N)C=C1)NC,<rdkit.Chem.rdchem.Mol object at 0x7f02285f6f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864cb30>,0,0.5027322404371585,-11.685
1710,60094009,"8-[[(2R)-2-(methylamino)propanoyl]amino]-1-(4-sulfamoylphenyl)-4,5-dihydrobenzo[g]indazole-3-carboxamide",CC(C(=O)NC1=CC2=C(CCC3=C2N(N=C3C(=O)N)C4=CC=C(C=C4)S(=O)(=O)N)C=C1)NC,<rdkit.Chem.rdchem.Mol object at 0x7f02285f6ff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864cba0>,0,0.5027322404371585,-11.685
1081,21068361,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]oxolane-3-carboxamide",C1COCC1C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863b060>,0,0.59650833021384,-11.678
886,21068026,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-1-phenylcyclopropane-1-carboxamide",C1CC1(C2=CC=CC=C2)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635a80>,0,0.5455628666224691,-11.672
1723,66656557,"N-(2-amino-5-thiophen-2-ylphenyl)-5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-2,3-dihydrothiophene-2-carboxamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CCC(S3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285f76f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864d2a0>,0,0.5741764989344356,-11.648
1020,21068293,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",CC1=C(C(=NO1)C)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e3a00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286395b0>,0,0.5640647631380526,-11.644
847,21067740,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dedc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634970>,0,0.580140810937713,-11.616
975,21068242,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e2650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228638200>,0,0.6296385336298559,-11.616
845,21067738,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-3-carboxamide",C1COCC1C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dece0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634890>,0,0.580140810937713,-11.605
754,21067622,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228632030>,0,0.5309604830688605,-11.603
1062,21068342,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a810>,0,0.695212304121659,-11.59
835,21067728,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634430>,0,0.6457145814295162,-11.59
691,21067507,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285da8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286304a0>,0,0.5291694239995184,-11.577
1397,46886956,"1-Methyl-8-[4-(trifluoromethyl)anilino]-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)C(F)(F)F)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644040>,0,0.6080403662006821,-11.577
1400,46887032,"1-Methyl-8-(3-nitroanilino)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC(=CC=C4)[N+](=O)[O-])C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644190>,0,0.5223819095110636,-11.568
844,21067737,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dec70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634820>,0,0.5290318427602781,-11.553
2105,70877143,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,3-dihydrofuran-2-carboxamide",C1C=COC1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02286031b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228658d60>,0,0.5473539256918113,-11.545
756,21067624,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228632110>,0,0.6293211388065654,-11.54
849,21067742,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285deea0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634a50>,0,0.580140810937713,-11.539
857,21067751,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-1H-indole-2-carboxamide",C1=CC=C2C(=C1)C=C(N2)C(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df220>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634dd0>,0,0.5127759813765674,-11.536
1067,21068347,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]pyridine-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC=CC=N5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4f20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863aa40>,0,0.6204172221544461,-11.531
855,21067749,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634cf0>,0,0.5309604830688605,-11.528
856,21067750,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]thiophene-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df1b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634d60>,0,0.5637473683147621,-11.528
757,21067625,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=COC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228632180>,0,0.6129276961836145,-11.522
2592,135416016,"N-[6-(4-hydroxyphenyl)-5-phenyl-1H-pyrazolo[3,4-b]pyridin-3-yl]cyclopropanecarboxamide",C1CC1C(=O)NC2=NNC3=NC(=C(C=C32)C4=CC=CC=C4)C5=CC=C(C=C5)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228611d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286677d0>,0,0.7767081563254463,-11.518
858,21067753,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-1-phenylcyclopropane-1-carboxamide",C1CC1(C2=CC=CC=C2)C(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df290>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634e40>,0,0.5455628666224691,-11.514
1353,44611755,N-(2-amino-5-thiophen-2-ylphenyl)-5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(S3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ed150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642c70>,0,0.6069633841803371,-11.51
872,21067892,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-1,3-benzodioxole-5-carboxamide",C1OC2=C(O1)C=C(C=C2)C(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635460>,0,0.5291694239995184,-11.507
1390,46223796,"8-Anilino-1-(1-methylpiperidin-4-yl)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1CCC(CC1)N2C3=C(CCC4=CN=C(N=C43)NC5=CC=CC=C5)C(=N2)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228643ca0>,0,0.526073153085928,-11.489
1069,21068349,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863ab20>,0,0.5621361228294701,-11.478
2140,71222116,"(2S)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f0228604200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228659d20>,0,0.5621361228294701,-11.478
1074,21068354,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5230>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863ad50>,0,0.5968516483839542,-11.474
853,21067747,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]oxolane-3-carboxamide",C1COCC1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285df060>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634c10>,0,0.5473539256918113,-11.474
1616,58976154,"2-[5-amino-3-(4-sulfamoylanilino)-1,2,4-triazol-1-yl]-N-methyl-1,3-benzothiazole-6-carboxamide",CNC(=O)C1=CC2=C(C=C1)N=C(S2)N3C(=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285f46d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864a1f0>,0,0.549260885326459,-11.463
693,21067509,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1,3-benzodioxole-5-carboxamide",C1OC2=C(O1)C=C(C=C2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285da9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228630580>,0,0.5455628666224691,-11.447
694,21067511,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1-benzothiophene-2-carboxamide",C1=CC=C2C(=C1)C=C(S2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285daa40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286305f0>,0,0.5073115005022505,-11.444
1070,21068350,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-3-carboxamide",C1COCC1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863ab90>,0,0.6460319762528066,-11.425
1063,21068343,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=COC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a880>,0,0.6788188614987082,-11.424
1270,44232695,"Pyrazolo[4,3-h]quinazoline-3-carboxamide, 25",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285eac00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286407b0>,0,0.6121387268564198,-11.407
2758,145992970,"1-Methyl-8-(4-piperazin-1-ylanilino)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)N5CCNCC5)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228617920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d460>,0,0.601209765107786,-11.405
540,21065614,"2-[2-[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]piperidine-1-carboxamide",C1CCN(C(C1)CCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285d63b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862bed0>,0,0.502939915802797,-11.394
667,21067406,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1H-indole-2-carboxamide",C1=CC=C2C(=C1)C=C(N2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285d9e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862f990>,0,0.5291694239995184,-11.329
2307,89778886,"N-(piperidin-3-ylmethyl)-8-propan-2-yl-4-[(2-pyrazol-1-ylphenyl)methylamino]pyrazolo[1,5-a][1,3,5]triazine-2-carboxamide",CC(C)C1=C2N=C(N=C(N2N=C1)NCC3=CC=CC=C3N4C=CC=N4)C(=O)NCC5CCCNC5,<rdkit.Chem.rdchem.Mol object at 0x7f02286098c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022865f370>,0,0.5025841204134592,-11.315
755,21067623,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]cyclopropanecarboxamide",C1CC1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286320a0>,0,0.5309604830688605,-11.314
901,21068118,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e05f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636110>,0,0.5291694239995184,-11.277
1581,58781358,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-N-methyl-1,3-benzodioxole-5-carboxamide",CN(CCCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl)C(=O)C4=CC5=C(C=C4)OCO5,<rdkit.Chem.rdchem.Mol object at 0x7f02285f3680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228649230>,0,0.5288520291762279,-11.248
834,21067727,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopropanecarboxamide",C1CC1C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286343c0>,0,0.5637473683147621,-11.248
1060,21068340,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopropanecarboxamide",C1CC1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a730>,0,0.6296385336298559,-11.247
