,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
2260,87171884,"4-[[4-[(2R,3R)-3-hydroxybutan-2-yl]oxy-5-(trifluoromethyl)pyrimidin-2-yl]amino]benzenesulfonimidic acid",CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba16810>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6c660>,0,0.8175704077343422,-9.79
2733,144762917,"[(2R,3R)-3-[2-[4-(cyclopropylsulfonimidoyl)anilino]-5-(trifluoromethyl)pyrimidin-4-yl]oxybutan-2-yl] hypoiodite",CC(C(C)OI)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7b8b0>,0,0.7295882344533852,-9.787
2126,71129450,"3-bromo-5-(2-chlorophenyl)-N-[3-[2-(fluoromethyl)piperidin-1-yl]propyl]pyrazolo[1,5-a]pyrimidin-7-amine",C1CCN(C(C1)CF)CCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12a40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68890>,0,0.502939915802797,-9.786
1973,68975118,4-(1-Isopropyl-2-methyl-1H-imidazol-5-yl)-N-[5-(methylsulphonyl)pyridin-2-yl]pyrimidin-2-amine,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=NC=C(C=C3)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0dcb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba63a70>,0,0.6362679619510221,-9.784
2271,87605324,"N-[5-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-fluorophenyl]-1-[dimethyl(nitroso)-lambda4-sulfanyl]formamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C=C2)F)NC(=O)S(C)(C)N=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba16f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6cdd0>,0,0.6459016393442623,-9.784
1972,68974726,N-(5-chloro-6-morpholin-4-ylpyridin-3-yl)-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-amine,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(N=C3)N4CCOCC4)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0dc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba63a00>,0,0.6926229508196722,-9.783
1969,68974270,6-{[5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}nicotinic acid,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=NC=C(C=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba638b0>,0,0.5741764989344356,-9.781
1089,21068399,"N-[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]-N'-methyl-N'-[(E)-3-phenylprop-2-enyl]propane-1,3-diamine",CN(CCCNC1=CC(=NC2=C(C=NN12)Br)C3=CC=CC=C3Cl)CC=CC4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f47b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a570>,0,0.5031043552728163,-9.78
305,11675054,2-fluoro-4-(4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-ylamino)-N-methylbenzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(C=C3)C(=O)NC)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd94d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33290>,0,0.9672131147540983,-9.78
2250,86591311,"tert-butyl (2S)-2-{[4-(methylamino)phenyl]carbonylamino}-4-{N-[2-(2-{2-[2-(2-{2-[2-(4-{5-[(N-morpholin-4-ylcarbamoyl)amino]-4-oxoindeno[3,2-c]pyrazol-3-yl}phenoxy)acetylamino]ethoxy}ethoxy)ethoxy]ethoxy}ethoxy)ethyl]carbamoyl}butanoa te",CC(C)(C)OC(=O)C(CCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5)NC(=O)C6=CC=C(C=C6)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba16340>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6c190>,0,0.5415163664264023,-9.778
2670,142412438,"3-ethyl-5-[2-(2-methylsulfanyloxyethyl)piperidin-1-yl]-N-[(1-oxidopyridin-1-ium-3-yl)methyl]pyrazolo[1,5-a]pyrimidin-7-amine",CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCOSC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba235a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba793f0>,0,0.7189289114484514,-9.771
2739,145501511,"3-bromo-5-(2-chlorophenyl)-N-(3-piperazin-1-ylpropyl)pyrazolo[1,5-a]pyrimidin-7-amine",C1CN(CCN1)CCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba25e00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7bbc0>,0,0.5304304580474376,-9.769
411,17933168,"4-[[4-(2,3-dimethylimidazol-4-yl)pyrimidin-2-yl]amino]-N-(3-hydroxy-2,2-dimethylpropyl)benzenesulfonamide",CC1=NC=C(N1C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCC(C)(C)CO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdcc80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36a40>,0,0.5044709388971684,-9.767
1679,59674078,"(2R,3R)-3-[[5-bromo-2-[4-(N,S-dimethylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]butan-2-ol",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=NC)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5af10>,0,0.849260885326459,-9.766
652,21066956,"3-bromo-5-(2-chlorophenyl)-N-(cyclopropylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",C1CC1CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e86d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3e490>,0,0.5291694239995184,-9.766
2349,90654133,"(2S,3R)-3-[[5-bromo-2-[4-(N,S-dimethylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]butan-2-ol",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC=C(C=C2)S(=NC)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba19af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6f8b0>,0,0.849260885326459,-9.766
325,11855921,N-cyclopropyl-5-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]pyridine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CN=C(C=C3)C(=O)NC4CC4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd9ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33ca0>,0,0.6885245901639344,-9.765
11,644215,"1-Propanol, 3-[[4-[2-[(3-chlorophenyl)amino]-4-pyrimidinyl]-2-pyridinyl]amino]-",C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbb7f40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba29c40>,0,0.8094425303951271,-9.759
1505,58646395,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-cyano-6-(trifluoromethyl)benzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)C(F)(F)F)S(=O)(=O)N)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba561f0>,0,0.5970387062987002,-9.757
890,21068047,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-cyclopropylacetamide",C1CC1CC(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eef80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44dd0>,0,0.5127759813765674,-9.753
1496,58646377,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2-chloro-6-methylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)Cl)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fba00040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55e00>,0,0.5413010013806675,-9.753
2083,69836825,4-[[4-(2-ethyl-5-methyl-1H-imidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methoxyethyl)benzenesulfonamide,CCC1=NC(=C(N1)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCOC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba110e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66ea0>,0,0.6065573770491803,-9.752
2056,69703768,"2-[2-[2-[2-[2-[[2-[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenoxy]acetyl]amino]ethoxy]ethoxy]ethoxy]ethylcarbamoyl]butanoic acid",CCC(C(=O)NCCOCCOCCOCCNC(=O)COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba104a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66260>,0,0.5416315428382732,-9.75
2282,87716825,"4-(methylamino)-N-[(2S)-5-[2-[2-[2-[2-[2-[2-[[2-[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenoxy]acetyl]amino]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethylamino]-5-oxopentan-2-yl]benzamide",CC(CCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5)NC(=O)C6=CC=C(C=C6)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba17530>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6d380>,0,0.558024985461224,-9.747
1701,59959934,"(3Z)-4-[(3R,4S,5R)-4-(ethylamino)-3,5-dihydroxyhex-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",CCNC(C(C)O)C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5b8b0>,0,0.6394594387069529,-9.745
1700,59959932,"(3Z)-4-[(3S,4S,5R)-4-(ethylamino)-3,5-dihydroxyhex-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",CCNC(C(C)O)C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba05a80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5b840>,0,0.6394594387069529,-9.745
1430,54196681,"4-[(3R,4S,5R)-4-(ethylamino)-3,5-dihydroxyhex-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",CCNC(C(C)O)C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fe260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba540b0>,0,0.6394594387069529,-9.745
1431,54196682,"4-[(3S,4S,5R)-4-(ethylamino)-3,5-dihydroxyhex-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one",CCNC(C(C)O)C(C#CC1=C(C=CC2=C1C(=CC3=C(C=CN3)OC)C(=O)N2)F)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fe2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54120>,0,0.6394594387069529,-9.745
1624,59095487,"2-[(4-methylbenzoyl)amino]-5-[2-[2-[2-[2-[2-[2-[[2-[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenoxy]acetyl]amino]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethylamino]-5-oxopentanoic acid",CC1=CC=C(C=C1)C(=O)NC(CCC(=O)NCCOCCOCCOCCOCCOCCNC(=O)COC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba038b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59700>,0,0.574303251672304,-9.742
63,6539042,"Imidazo[1,2-b]pyridazine deriv. 3",C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3N=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd15b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2b300>,0,0.6151277314090677,-9.741
1385,46222553,4-[[4-amino-6-(cyclohexylmethoxy)-5-[(E)-hydroxyiminomethyl]pyrimidin-2-yl]amino]benzenesulfonamide,C1CCC(CC1)COC2=NC(=NC(=C2C=NO)N)NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fce40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba52c00>,0,0.6890180857393972,-9.74
100,9968780,"4-[[5-Amino-1-(pyridine-2-carbonyl)-1,2,4-triazol-3-yl]amino]benzenesulfonamide",C1=CC=NC(=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2730>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2c580>,0,0.5,-9.74
964,21068231,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]acetamide",CC(=O)NC1=CC=C(C=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46e30>,0,0.5637214449679384,-9.737
456,19689532,4-[[4-[2-(3-Chloroanilino)pyrimidin-4-yl]pyridin-2-yl]amino]butan-1-ol,C1=CC(=CC(=C1)Cl)NC2=NC=CC(=N2)C3=CC(=NC=C3)NCCCCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbde9d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba38820>,0,0.7603427599838813,-9.732
1595,58830548,"2-[(1S)-2-[3-bromo-7-[(1-oxidopyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]cyclopentyl]ethanol",C1CC(C(C1)C2=NC3=C(C=NN3C(=C2)NCC4=C[N+](=CC=C4)[O-])Br)CCO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba02c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58a50>,0,0.6851485632223338,-9.731
321,11855917,5-{[5-Fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)-pyrimidin-2-yl]amino}-N-methylpyridine-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CN=C(C=C3)C(=O)NC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd9d20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33ae0>,0,0.9180327868852459,-9.727
1460,57490533,"4-N,4-N-diethyl-1-N-(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)benzene-1,4-diamine",CCN(CC)C1=CC=C(C=C1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9feff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba54e40>,0,0.5235535059846844,-9.723
1167,23645075,"(R)-(Z)-4-(3-Amino-4-hydroxy-1-butynyl)-1,3-dihydro-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC(CO)N)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6d50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4cba0>,0,0.6394594387069529,-9.721
1166,23645074,"(S)-(Z)-4-(3-Amino-4-hydroxy-1-butynyl)-1,3-dihydro-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC(CO)N)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f6ce0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4cb30>,0,0.6394594387069529,-9.721
1414,53638537,4-[(3S)-3-amino-4-hydroxybut-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC(CO)N)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fdb60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53920>,0,0.6394594387069529,-9.721
436,18366031,(3Z)-4-(3-amino-4-hydroxybut-1-ynyl)-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC(CO)N)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbddbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba37990>,0,0.6394594387069529,-9.721
1415,53638538,4-[(3R)-3-amino-4-hydroxybut-1-ynyl]-5-fluoro-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-1H-indol-2-one,COC1=C(NC=C1)C=C2C3=C(C=CC(=C3C#CC(CO)N)F)NC2=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fdbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53990>,0,0.6394594387069529,-9.721
2597,135434971,Oxindole-Based Inhibitor 31,CC(C)OC1=CC=CC2=C1C(=C(N2)O)N=NC3=CC=C(C=C3)S(=O)(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76b90>,0,0.5246612263515452,-9.72
307,11697970,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-dimethylbenzenesulfonamide",CC1=CC(=CC(=C1S(=O)(=O)N)C)NC2=NC=C(C(=N2)NC(C)C(C)O)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd95b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba33370>,0,0.5576944440036183,-9.719
131,10136979,"N-[2-[5-amino-3-(4-sulfamoylanilino)-1,2,4-triazole-1-carbonyl]thiophen-3-yl]acetamide",CC(=O)NC1=C(SC=C1)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd35a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2d3f0>,0,0.5858729071843826,-9.717
416,17933175,"4-[[4-(3-ethyl-2-methylimidazol-4-yl)pyrimidin-2-yl]amino]-N-[3-(1,2-thiazol-3-yloxy)propyl]benzenesulfonamide",CCN1C(=NC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)NCCCOC4=NSC=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdceb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba36c70>,0,0.8032786885245902,-9.712
2127,71148186,"2-[(2S)-1-[3-ethyl-7-[(1-methoxypyridin-1-ium-3-yl)methylamino]pyrazolo[1,5-a]pyrimidin-5-yl]piperidin-2-yl]ethyl 2-aminoacetate",CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)OC)N4CCCCC4CCOC(=O)CN,<rdkit.Chem.rdchem.Mol object at 0x7f54fba12ab0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68900>,0,0.5610376511413155,-9.709
2363,90866052,(3R)-3-[[2-[4-(amino-methylidene-oxo-lambda6-sulfanyl)-3-methoxyanilino]-5-bromopyrimidin-4-yl]amino]-2-methylbutan-2-ol,CC(C(C)(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C=C2)S(=C)(=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1a180>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6ff40>,0,0.6642518210527987,-9.709
2337,90654058,"(2S,3R)-3-[[5-bromo-2-[3-methoxy-4-(methylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]butan-2-ol",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C=C2)S(=N)(=O)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba195b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6f370>,0,1.0,-9.708
1667,59674015,"(2R,3R)-3-[[5-bromo-2-[3-methoxy-4-(methylsulfonimidoyl)anilino]pyrimidin-4-yl]amino]butan-2-ol",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C=C2)S(=N)(=O)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba04c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5a9d0>,0,1.0,-9.708
2619,136109283,4-[(4-acetyl-2-hydroxy-1H-indol-3-yl)diazenyl]benzenesulfonamide,CC(=O)C1=C2C(=CC=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba217e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba775a0>,0,0.5082677837285944,-9.708
647,21066945,"3-bromo-5-(2-chlorophenyl)-N-(3-pyrrol-1-ylpropyl)pyrazolo[1,5-a]pyrimidin-7-amine",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCCN4C=CC=C4)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e84a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3e260>,0,0.56195630924542,-9.705
1493,58646373,"4-[[5-bromo-4-[[(2R,3R)-3-hydroxybutan-2-yl]amino]pyrimidin-2-yl]amino]-2,6-dichlorobenzenesulfonamide",CC(C(C)O)NC1=NC(=NC=C1Br)NC2=CC(=C(C(=C2)Cl)S(=O)(=O)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ffe60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55cb0>,0,0.5643323785104052,-9.705
32,5330809,"4-{[5-amino-1-(2,6-difluorobenzyl)-1H-1,2,4-triazol-3-yl]amino}benzenesulfonamide",C1=CC(=C(C(=C1)F)CN2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a570>,0,0.5530054644808743,-9.703
1190,24780491,2-Fluoro-4-[[5-fluoro-4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]-N-(2-methylaminoethyl)benzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC(=C(C=C3)C(=O)NCCNC)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f7760>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4d5b0>,0,0.9672131147540983,-9.698
1199,24780630,2-Fluoro-N-(2-methylaminoethyl)-4-[[4-(2-methyl-3-propan-2-yl-imidazol-4-yl)pyrimidin-2-yl]amino]benzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC(=C(C=C3)C(=O)NCCNC)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f7b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4d9a0>,0,0.8852459016393442,-9.697
2614,135911727,N-hydroxy-4-[[5-(2-methyl-3-propan-2-ylimidazol-4-yl)pyridazin-3-yl]amino]benzamide,CC1=NC=C(N1C(C)C)C2=CC(=NN=C2)NC3=CC=C(C=C3)C(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7f54fba215b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77370>,0,0.5409836065573771,-9.696
1956,68972098,Methyl 6-{[5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}nicotinate,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=NC=C(C=C3)C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0d460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba63220>,0,0.5741459141534225,-9.696
